Primary Org Id,Primary Org Name,Primary Org City,Primary Org State,Primary Org Country,ArXiv Id,Affiliation Sequence Number,paper_id
60003675,Politechnika Warszawska,Warsaw,MA,Poland,2201.00880v1,2,2201.00880
60020131,Texas A and M University System,College Station,TX,United States,2201.00745v2,1,2201.00745
60103153,Ulsan National Institute of Science and Technology,Ulsan,,South Korea,2201.00684v1,5,2201.00684
60019702,University of Birmingham,Birmingham,West Midlands,United Kingdom,2201.00830v3,3,2201.00830
60009236,Institut polytechnique de Grenoble,Grenoble,,France,2201.00792v1,1,2201.00792
60031707,Michigan State University,East Lansing,MI,United States,2201.00062v2,2,2201.00062
60015481,University of Washington,Seattle,WA,United States,2201.00780v1,4,2201.00780
60032389,Hebei University of Technology,Tianjin,,China,2201.00481v1,2,2201.00481
60073560,Jiaxing University,Jiaxing,Zhejiang,China,2201.00353v1,2,2201.00353
60012708,Stanford University,Stanford,CA,United States,2201.00074v3,1,2201.00074
60027161,Ben-Gurion University of the Negev,Beer-Sheva,,Israel,2201.00522v4,2,2201.00522
60012708,Stanford University,Stanford,CA,United States,2201.00761v1,2,2201.00761
60106017,Université Paris-Saclay,Gif-sur-Yvette,Ile-de-France,France,2201.00825v1,2,2201.00825
60010726,Doshisha University,Kyoto,Kyoto,Japan,2201.00084v1,2,2201.00084
60016648,Riken,Wako,Saitama,Japan,2201.00714v1,5,2201.00714
60121632,National Nuclear Security Administration,"Washington, D.C.",,United States,2201.00876v2,1,2201.00876
60267571,The Regents of the University of Michigan,Ann Arbor,MI,United States,2201.00222v1,1,2201.00222
60002999,University of Haifa,Haifa,,Israel,2201.00807v1,2,2201.00807
60021763,Universität Potsdam,Potsdam,Brandenburg,Germany,2201.00611v4,1,2201.00611
60031203,University of California System,Oakland,CA,United States,2201.00814v2,4,2201.00814
60002222,Shanxi University,Taiyuan,Shanxi,China,2201.00158v1,1,2201.00158
60021660,Istituto Nazionale di Fisica Nucleare - INFN,Rome,,Italy,2201.00166v1,3,2201.00166
60021199,Consiglio Nazionale delle Ricerche,Rome,RM,Italy,2201.00610v1,1,2201.00610
60008724,Duke University,Durham,NC,United States,2201.00606v1,3,2201.00606
60020650,University of Bristol,Bristol,,United Kingdom,2201.00176v1,2,2201.00176
60020650,University of Bristol,Bristol,,United Kingdom,2201.00434v1,1,2201.00434
60003915,Vanderbilt University,Nashville,TN,United States,2201.00891v1,15,2201.00891
60030623,"Rutgers, The State University of New Jersey",New Brunswick,NJ,United States,2201.00381v1,2,2201.00381
60006089,Administrative Headquarters of the Max Planck Society,Munich,Bayern,Germany,2201.00047v2,2,2201.00047
60006925,La Trobe University,Melbourne,VIC,Australia,2201.00910v3,1,2201.00910
60033100,Nanjing University,Nanjing,Jiangsu,China,2201.00369v4,1,2201.00369
60033100,Nanjing University,Nanjing,Jiangsu,China,2201.00884v2,1,2201.00884
60105360,Simons Foundation,New York,NY,United States,2201.00908v1,1,2201.00908
60033100,Nanjing University,Nanjing,Jiangsu,China,2201.00021v3,7,2201.00021
60004565,Shikoku Gakuin University,Zentsuji,Kagawa,Japan,2201.00970v2,5,2201.00970
60009860,Fudan University,Shanghai,,China,2201.00512v1,3,2201.00512
60012471,United States Department of Defense,Arlington,VA,United States,2201.00762v2,4,2201.00762
60007381,Yangzhou University,Yangzhou,Jiangsu,China,2201.00035v2,5,2201.00035
60010407,Jiaying University,Meizhou,Guangdong,China,2201.00914v2,1,2201.00914
60071354,Hanoi University of Science and Technology,Hanoi,,Viet Nam,2201.00117v1,1,2201.00117
60112440,INSIS - Institut des Sciences de L'Ingénierie et des Systèmes,Paris,Ile-de-France,France,2201.00729v1,8,2201.00729
60027757,United States Department of Energy,"Washington, D.C.",DC,United States,2201.00067v1,5,2201.00067
60031875,Universidade Nova de Lisboa,Lisbon,Lisboa,Portugal,2201.00720v1,2,2201.00720
60001430,Universidade Federal do ABC,Santo Andre,SP,Brazil,2201.00926v1,2,2201.00926
60021143,West Virginia University,Morgantown,WV,United States,2201.00853v1,1,2201.00853
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.00361v1,2,2201.00361
60029398,European Space Agency - ESA,Paris,,France,2201.00463v1,14,2201.00463
60012804,Max-Planck-Institut für Kernphysik,Heidelberg,Baden-Wurttemberg,Germany,2201.00939v3,1,2201.00939
60007816,Commissariat a l'Energie Atomique et aux Energies Alternatives,Gif-sur-Yvette,,France,2201.00069v1,6,2201.00069
60277660,Research Institute of Tsinghua University in Shenzhen,Shenzhen,Guangdong,China,2201.00705v1,2,2201.00705
60000221,University of Colorado Boulder,Boulder,CO,United States,2201.00254v2,2,2201.00254
60028609,Argonne National Laboratory,Lemont,IL,United States,2201.00262v1,1,2201.00262
60032358,"Indian Institute of Information Technology, Allahabad",Allahabad,UP,India,2201.00947v3,1,2201.00947
60118517,The University of Alabama System,Tuscaloosa,AL,United States,2201.00699v5,1,2201.00699
60024948,"Indian Statistical Institute, Kolkata",Kolkata,WB,India,2201.00119v1,2,2201.00119
60025272,The University of Tokyo,Tokyo,,Japan,2201.00069v1,43,2201.00069
60016147,University of Wroclaw,Wroclaw,DS,Poland,2201.00327v2,5,2201.00327
60022195,Massachusetts Institute of Technology,Cambridge,MA,United States,2201.00547v2,1,2201.00547
60018527,University of Wisconsin System,Madison,WI,United States,2201.00918v1,5,2201.00918
60007033,The City University of New York,New York,NY,United States,2201.00256v2,2,2201.00256
60025063,KU Leuven,Leuven,Vlaams-Brabant,Belgium,2201.00922v2,1,2201.00922
60005803,Boğaziçi Üniversitesi,Bebek,Istanbul,Turkey,2201.00351v1,1,2201.00351
60025929,University of Mumbai,Mumbai,MH,India,2201.00418v2,2,2201.00418
60013894,University of Massachusetts System,Boston,MA,United States,2201.00463v1,11,2201.00463
60031892,"University of Nevada, Las Vegas",Las Vegas,NV,United States,2201.00970v2,4,2201.00970
60016253,INSA Lyon,Villeurbanne,Auvergne-Rhone-Alpes,France,2201.00343v1,3,2201.00343
60031004,The University of Queensland,Brisbane,QLD,Australia,2201.00195v1,4,2201.00195
60013372,The University of Texas at Austin,Austin,TX,United States,2201.00882v2,2,2201.00882
60108189,Ampère,Ecully,Auvergne-Rhone-Alpes,France,2201.00343v1,3,2201.00343
60012708,Stanford University,Stanford,CA,United States,2201.00042v2,3,2201.00042
60005811,Fraunhofer-Gesellschaft,Munich,Bayern,Germany,2201.00049v3,9,2201.00049
60029170,Lunds Universitet,Lund,Skane,Sweden,2201.00017v1,2,2201.00017
60009860,Fudan University,Shanghai,,China,2201.00960v1,4,2201.00960
60009860,Fudan University,Shanghai,,China,2201.00321v1,3,2201.00321
60256993,INC - Institut de Chimie,Paris,Ile-de-France,France,2201.00804v5,1,2201.00804
60005248,Johns Hopkins University,Baltimore,MD,United States,2201.00829v2,2,2201.00829
60025926,MacEwan University,Edmonton,AB,Canada,2201.00753v2,3,2201.00753
60003970,Zhejiang University,Hangzhou,Zhejiang,China,2201.00007v3,1,2201.00007
60007363,Northwestern University,Evanston,IL,United States,2201.00882v2,3,2201.00882
60007363,Northwestern University,Evanston,IL,United States,2201.00387v2,1,2201.00387
60018746,INSU - Institut National des Sciences de l'Univers,Paris,Ile-de-France,France,2201.00069v1,37,2201.00069
60006089,Administrative Headquarters of the Max Planck Society,Munich,Bayern,Germany,2201.00830v3,2,2201.00830
60006089,Administrative Headquarters of the Max Planck Society,Munich,Bayern,Germany,2201.00871v2,5,2201.00871
60019499,Chinese Academy of Sciences,Beijing,Beijing,China,2201.00987v1,2,2201.00987
60123796,Université Paris Cité,Paris,Ile-de-France,France,2201.00799v1,1,2201.00799
60123796,Université Paris Cité,Paris,Ile-de-France,France,2201.00069v1,24,2201.00069
60007278,"University of California, Irvine",Irvine,CA,United States,2201.00982v2,2,2201.00982
60015815,Universität Stuttgart,Stuttgart,Baden-Wurttemberg,Germany,2201.00632v3,1,2201.00632
60017246,Eberhard Karls Universität Tübingen,Tubingen,Baden-Wurttemberg,Germany,2201.00851v1,2,2201.00851
60027757,United States Department of Energy,"Washington, D.C.",DC,United States,2201.00827v1,11,2201.00827
60081292,Specim Oy,Oulu,,Finland,2201.00566v1,7,2201.00566
60000745,University of Illinois Urbana-Champaign,Urbana,IL,United States,2201.00059v1,1,2201.00059
60002798,Chinese University of Hong Kong,Hong Kong,,Hong Kong,2201.00288v3,1,2201.00288
60008592,Hong Kong University of Science and Technology,Hong Kong,,Hong Kong,2201.00288v3,3,2201.00288
60000762,Humboldt-Universität zu Berlin,Berlin,,Germany,2201.00069v1,36,2201.00069
60012050,Norsk institutt for luftforskning,Skedsmokorset,Akershus,Norway,2201.00579v2,3,2201.00579
60009254,Purdue University,West Lafayette,IN,United States,2201.00755v1,4,2201.00755
60001754,Max Planck Institute for Radio Astronomy,Bonn,Nordrhein-Westfalen,Germany,2201.00635v1,2,2201.00635
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.00508v1,1,2201.00508
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.00799v1,1,2201.00799
60020680,Harvard-Smithsonian Center for Astrophysics,Cambridge,MA,United States,2201.00823v2,1,2201.00823
60022144,University of Central Florida,Orlando,FL,United States,2201.00880v1,1,2201.00880
60122591,Purdue University System,West Lafayette,IN,United States,2201.00253v1,1,2201.00253
60032358,"Indian Institute of Information Technology, Allahabad",Allahabad,UP,India,2201.00518v1,2,2201.00518
60016849,University of Toronto,Toronto,ON,Canada,2201.00057v2,1,2201.00057
60021784,New York University,New York,NY,United States,2201.00087v4,3,2201.00087
60076781,Amrita Vishwa Vidyapeetham,Coimbatore,TN,India,2201.00957v1,3,2201.00957
60017592,Carleton University,Ottawa,ON,Canada,2201.00203v1,4,2201.00203
60025063,KU Leuven,Leuven,Vlaams-Brabant,Belgium,2201.00644v1,3,2201.00644
60016648,Riken,Wako,Saitama,Japan,2201.00133v1,3,2201.00133
60005681,Tel Aviv University,Tel Aviv-Yafo,Tel Aviv District,Israel,2201.00654v3,2,2201.00654
60002494,Université McGill,Montreal,QC,Canada,2201.00825v1,1,2201.00825
60000401,University of Münster,Munster,Nordrhein-Westfalen,Germany,2201.00546v1,2,2201.00546
60030106,"Istituto Nazionale Di Astrofisica, Rome",Rome,RM,Italy,2201.00842v2,2,2201.00842
60007774,Forschungszentrum Jülich GmbH,Julich,,Germany,2201.00887v1,4,2201.00887
60019816,Universiteit Leiden,Leiden,Zuid-Holland,Netherlands,2201.00747v1,3,2201.00747
60022904,New Jersey Institute of Technology,Newark,NJ,United States,2201.00180v1,2,2201.00180
60030506,Mines Paris - PSL,Paris,Ile-de-France,France,2201.00343v1,1,2201.00343
60029943,Henan Normal University,Xinxiang,Henan,China,2201.00271v1,1,2201.00271
60006754,Consejo Superior de Investigaciones Científicas,Madrid,Madrid,Spain,2201.00359v1,6,2201.00359
60268742,The Church of Jesus Christ of Latter-day Saints,Salt Lake City,UT,United States,2201.00802v1,1,2201.00802
60097343,University of the West of Scotland,Ayr,"South Ayrshire, Scotland",United Kingdom,2201.00330v1,11,2201.00330
60025278,Tsinghua University,Beijing,,China,2201.00693v2,1,2201.00693
60028599,University of Memphis,Memphis,TN,United States,2201.00968v1,1,2201.00968
60030904,Institute of Computing Technology Chinese Academy of Sciences,Beijing,Beijing,China,2201.00689v2,1,2201.00689
60027363,University of Chinese Academy of Sciences,Beijing,,China,2201.00464v1,3,2201.00464
60017563,Weizmann Institute of Science Israel,Rehovot,,Israel,2201.00424v1,1,2201.00424
60027363,University of Chinese Academy of Sciences,Beijing,,China,2201.00689v2,2,2201.00689
60003970,Zhejiang University,Hangzhou,Zhejiang,China,2201.00206v1,4,2201.00206
60025299,Universidade Federal de Itajubá,Itajuba,MG,Brazil,2201.00915v1,2,2201.00915
60019616,Harbin Institute of Technology,Harbin,Heilongjiang,China,2201.00998v6,1,2201.00998
60175855,Singidunum University,Belgrade,,Serbia,2201.00563v1,4,2201.00563
60030480,University of Bath,Bath,Somerset,United Kingdom,2201.00590v1,2,2201.00590
60018029,National Tsing Hua University,Hsinchu,,Taiwan,2201.00133v1,5,2201.00133
60007171,Purple Mountain Observatory Chinese Academy of Sciences,Nanjing,Jiangsu,China,2201.00608v1,3,2201.00608
60021331,Russian Academy of Sciences,Moscow,Moscow Oblast,Russian Federation,2201.00347v1,5,2201.00347
60026415,Stony Brook University,Stony Brook,NY,United States,2201.00930v1,9,2201.00930
60005290,University of Illinois System,Urbana,IL,United States,2201.00059v1,1,2201.00059
60014153,Indian Institute of Technology Bombay,Mumbai,MH,India,2201.00135v1,1,2201.00135
60019499,Chinese Academy of Sciences,Beijing,Beijing,China,2201.00302v2,2,2201.00302
60025995,IN2P3 - Institut National de Physique Nucléaire et de Physique Des Particules,Paris,Ile-de-France,France,2201.00885v3,6,2201.00885
60027757,United States Department of Energy,"Washington, D.C.",DC,United States,2201.00452v1,4,2201.00452
60257001,INP - Institut de Physique,Paris,Ile-de-France,France,2201.00885v3,6,2201.00885
60028868,Università di Pisa,Pisa,PI,Italy,2201.00233v3,2,2201.00233
60029616,Aarhus Universitet,Aarhus,Midtjylland,Denmark,2201.00740v3,1,2201.00740
60021918,University of Virginia,Charlottesville,VA,United States,2201.00935v1,3,2201.00935
60021449,Institute of Theoretical Physics Chinese Academy of Sciences,Beijing,Beijing,China,2201.00156v1,3,2201.00156
60003674,L'Observatoire de Paris,Paris,Ile-de-France,France,2201.00069v1,22,2201.00069
60116488,Institut Polytechnique de Paris,Palaiseau,Ile-de-France,France,2201.00213v1,1,2201.00213
60013795,University System of Georgia,Atlanta,GA,United States,2201.00157v2,1,2201.00157
60016653,Rheinisch-Westfälische Technische Hochschule Aachen,Aachen,Nordrhein-Westfalen,Germany,2201.00632v3,2,2201.00632
60004518,Consejo Nacional de Investigaciones Científicas y Técnicas,Buenos Aires,,Argentina,2201.00690v1,2,2201.00690
60019908,Institut Pierre-Simon Laplace,Guyancourt,Ile-de-France,France,2201.00196v1,1,2201.00196
60019106,Indian Institute of Technology (BHU) Varanasi,Varanasi,UP,India,2201.00727v1,7,2201.00727
60011278,Baylor University,Waco,TX,United States,2201.00078v2,1,2201.00078
60012291,Incheon National University,Incheon,,South Korea,2201.00208v2,2,2201.00208
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.00200v1,3,2201.00200
60103653,Aalto University,Espoo,Uusimaa,Finland,2201.00555v1,1,2201.00555
60102127,Aix Marseille Université,Marseille,Provence-Alpes-Cote d'Azur,France,2201.00069v1,16,2201.00069
60008435,Tohoku University,Sendai,Miyagi,Japan,2201.00681v1,2,2201.00681
60027161,Ben-Gurion University of the Negev,Beer-Sheva,,Israel,2201.00344v2,2,2201.00344
60103368,Université de Strasbourg,Strasbourg,Grand Est,France,2201.00525v2,1,2201.00525
60031203,University of California System,Oakland,CA,United States,2201.00805v2,1,2201.00805
60010126,Indian Institute of Technology Guwahati,Guwahati,AS,India,2201.00662v1,1,2201.00662
60255202,United States Department of the Air Force,Arlington,VA,United States,2201.00484v1,3,2201.00484
60012681,"Istituto Di Radioastronomia, Bologna",Bologna,BO,Italy,2201.00853v1,10,2201.00853
60010365,The University of British Columbia,Vancouver,BC,Canada,2201.00892v2,1,2201.00892
60273350,Badan Riset dan Inovasi Nasional,Central Jakarta,Jakarta,Indonesia,2201.00500v1,2,2201.00500
60031126,Tokyo Institute of Technology,Tokyo,,Japan,2201.00946v2,2,2201.00946
60025926,MacEwan University,Edmonton,AB,Canada,2201.00765v2,2,2201.00765
60002952,Helsingin Yliopisto,Helsinki,Uusimaa,Finland,2201.00824v1,1,2201.00824
60015150,Imperial College London,London,,United Kingdom,2201.00052v1,1,2201.00052
60001610,"Institute for Studies in Theoretical Physics and Mathematics, Tehran",Tehran,Tehran,Iran,2201.00350v5,3,2201.00350
60073473,National Center for Nanoscience and Technology Beijing,Beijing,,China,2201.00930v1,1,2201.00930
60123796,Université Paris Cité,Paris,Ile-de-France,France,2201.00405v1,1,2201.00405
60019647,Georgia Institute of Technology,Atlanta,GA,United States,2201.00045v1,1,2201.00045
60025187,Eötvös Loránd Tudományegyetem,Budapest,,Hungary,2201.00887v1,6,2201.00887
60256993,INC - Institut de Chimie,Paris,Ile-de-France,France,2201.00525v2,1,2201.00525
60071164,Mustansiriyah University,Baghdad,,Iraq,2201.00400v1,1,2201.00400
60005745,University of Minnesota System,Minneapolis,MN,United States,2201.00313v2,1,2201.00313
60001478,Universitatea din Bucuresti,Bucharest,Bucharest,Romania,2201.00230v1,2,2201.00230
60006089,Administrative Headquarters of the Max Planck Society,Munich,Bayern,Germany,2201.00829v2,4,2201.00829
60008408,University of Zagreb,Zagreb,,Croatia,2201.00834v2,2,2201.00834
60014304,LUT University,Lappeenranta,South Karelia,Finland,2201.00019v2,7,2201.00019
60023578,Université Claude Bernard Lyon 1,Villeurbanne,Auvergne-Rhone-Alpes,France,2201.00343v1,3,2201.00343
60104340,Indian Institute of Technology Mandi,Mandi,HP,India,2201.00404v1,1,2201.00404
60025995,IN2P3 - Institut National de Physique Nucléaire et de Physique Des Particules,Paris,Ile-de-France,France,2201.00069v1,26,2201.00069
60079949,Homi Bhabha National Institute,Mumbai,MH,India,2201.00661v1,1,2201.00661
60008592,Hong Kong University of Science and Technology,Hong Kong,,Hong Kong,2201.00814v2,6,2201.00814
60003500,The Ohio State University,Columbus,OH,United States,2201.00891v1,13,2201.00891
60001754,Max Planck Institute for Radio Astronomy,Bonn,Nordrhein-Westfalen,Germany,2201.00069v1,5,2201.00069
60010348,Universitetet i Oslo,Oslo,Oslo,Norway,2201.00727v1,2,2201.00727
60006541,The University of Hong Kong,Hong Kong,,Hong Kong,2201.00636v1,2,2201.00636
60011055,Fraunhofer-Institut für Nachrichtentechnik Heinrich-Hertz-Institut,Berlin,,Germany,2201.00835v2,3,2201.00835
60017293,Università degli Studi di Napoli Federico II,Naples,,Italy,2201.00826v1,3,2201.00826
60015043,Universidade Federal do Parana,Curitiba,PR,Brazil,2201.00267v4,1,2201.00267
60001604,Ministry of Education of the People's Republic of China,Beijing,Beijing,China,2201.00709v1,1,2201.00709
60018933,Singapore Management University,Singapore City,,Singapore,2201.00191v1,1,2201.00191
60021624,The University of Toledo,Toledo,OH,United States,2201.00463v1,15,2201.00463
60022144,University of Central Florida,Orlando,FL,United States,2201.00768v1,1,2201.00768
60027114,University of Houston System,Houston,TX,United States,2201.00705v1,3,2201.00705
60071161,Salahaddin University-Erbil,Erbil,Erbil,Iraq,2201.00113v1,3,2201.00113
60003079,Université Fédérale de Sergipe,Sao Cristovao,SE,Brazil,2201.00891v1,1,2201.00891
60019711,Office of Science,"Washington, D.C.",,United States,2201.00067v1,2,2201.00067
60015138,University of Nottingham,Nottingham,Nottinghamshire,United Kingdom,2201.00599v1,1,2201.00599
60031004,The University of Queensland,Brisbane,QLD,Australia,2201.00304v1,1,2201.00304
60108298,Institut Lumière Matière,Villeurbanne,Auvergne-Rhone-Alpes,France,2201.00697v1,26,2201.00697
60016648,Riken,Wako,Saitama,Japan,2201.00576v1,3,2201.00576
60121632,National Nuclear Security Administration,"Washington, D.C.",,United States,2201.00876v2,2,2201.00876
60022281,Beijing University of Technology,Beijing,,China,2201.00156v1,2,2201.00156
60031203,University of California System,Oakland,CA,United States,2201.00072v2,3,2201.00072
60109552,"CNR-Nanotec, Lecce",Lecce,,Italy,2201.00032v2,3,2201.00032
60116488,Institut Polytechnique de Paris,Palaiseau,Ile-de-France,France,2201.00231v1,2,2201.00231
60025278,Tsinghua University,Beijing,,China,2201.00548v1,1,2201.00548
60029311,University of Southern California,Los Angeles,CA,United States,2201.00016v1,4,2201.00016
60012799,Eastern Illinois University,Charleston,IL,United States,2201.00921v1,2,2201.00921
60121136,Kakao Corp.,Jeju,Jeju-do,South Korea,2201.00695v1,2,2201.00695
60029278,The University of Chicago,Chicago,IL,United States,2201.00112v1,2,2201.00112
60025761,Huazhong University of Science and Technology,Wuhan,Hubei,China,2201.00143v1,1,2201.00143
60002337,State University of New York System,Albany,NY,United States,2201.00754v1,3,2201.00754
60033420,York University,Toronto,ON,Canada,2201.00283v1,3,2201.00283
60007566,Louisiana State University,Baton Rouge,LA,United States,2201.00974v1,3,2201.00974
60031331,London School of Hygiene & Tropical Medicine,London,,United Kingdom,2201.00579v2,18,2201.00579
60027363,University of Chinese Academy of Sciences,Beijing,,China,2201.00990v1,4,2201.00990
60028993,IRD Institut de Recherche pour le Developpement,Marseille,,France,2201.00196v1,1,2201.00196
60009507,University of Montreal,Montreal,QC,Canada,2201.00405v1,2,2201.00405
60071540,Université Cheikh Anta Diop de Dakar,Dakar,,Senegal,2201.00580v1,1,2201.00580
60113665,"Istituto Nazionale di Fisica Nucleare, Sezione di Pisa",Pisa,PI,Italy,2201.00949v2,2,2201.00949
60006089,Administrative Headquarters of the Max Planck Society,Munich,Bayern,Germany,2201.00841v2,1,2201.00841
60012162,Politecnico di Torino,Turin,TO,Italy,2201.00731v1,1,2201.00731
60022132,University of St Andrews,St Andrews,Fife,United Kingdom,2201.00897v2,1,2201.00897
60017717,The University of North Carolina System,Raleigh,NC,United States,2201.00234v1,1,2201.00234
60021182,Sun Yat-Sen University,Guangzhou,Guangdong,China,2201.00842v2,1,2201.00842
60012689,Julius-Maximilians-Universität Würzburg,Wurzburg,Bayern,Germany,2201.00708v1,2,2201.00708
60031855,"Tata Institute of Fundamental Research, Mumbai",Mumbai,MH,India,2201.00178v1,1,2201.00178
60001439,Pennsylvania State University,University Park,PA,United States,2201.00215v1,1,2201.00215
60033080,The California State University,Long Beach,CA,United States,2201.00203v1,3,2201.00203
60023998,Cardiff University,Cardiff,"South Glamorgan, Wales",United Kingdom,2201.00697v1,17,2201.00697
60007457,Lomonosov Moscow State University,Moscow,Moscow Oblast,Russian Federation,2201.00050v1,2,2201.00050
60112440,INSIS - Institut des Sciences de L'Ingénierie et des Systèmes,Paris,Ile-de-France,France,2201.00343v1,3,2201.00343
60027757,United States Department of Energy,"Washington, D.C.",DC,United States,2201.00423v1,2,2201.00423
60170545,ARC Centre of Excellence for Gravitational Wave Discovery,Hawthorn,VIC,Australia,2201.00697v1,8,2201.00697
60104544,"Institute for Basic Science, Daejeon",Daejeon,,South Korea,2201.00684v1,1,2201.00684
60016611,Dell Inc.,Round Rock,TX,United States,2201.00813v2,1,2201.00813
60025858,ETH Zürich,Zurich,ZH,Switzerland,2201.00384v3,4,2201.00384
60023289,Écoles polytechniques fédérales,,,Switzerland,2201.00039v1,1,2201.00039
60003044,Universidad de la Laguna,San Cristobal de La Laguna,Santa Cruz de Tenerife,Spain,2201.00891v1,6,2201.00891
60001604,Ministry of Education of the People's Republic of China,Beijing,Beijing,China,2201.00742v1,2,2201.00742
60086192,Adiyaman Üniversitesi,Adiyaman,Adiyaman,Turkey,2201.00019v2,1,2201.00019
60031581,California Institute of Technology,Pasadena,CA,United States,2201.00046v1,2,2201.00046
60008088,Universidade de São Paulo,Sao Paulo,SP,Brazil,2201.00746v1,1,2201.00746
60088567,Beijing Information Science & Technology University,Beijing,,China,2201.00294v1,3,2201.00294
60110853,State University System of Florida,Tallahassee,FL,United States,2201.00479v1,1,2201.00479
60068673,National Research Nuclear University MEPhI,Moscow,Moscow Oblast,Russian Federation,2201.00731v1,2,2201.00731
60031514,Georg-August-Universität Göttingen,Gottingen,Niedersachsen,Germany,2201.00131v1,3,2201.00131
60118517,The University of Alabama System,Tuscaloosa,AL,United States,2201.00055v1,4,2201.00055
60013795,University System of Georgia,Atlanta,GA,United States,2201.00217v1,4,2201.00217
60007776,Cornell University,Ithaca,NY,United States,2201.00266v1,4,2201.00266
60030835,University of Alberta,Edmonton,AB,Canada,2201.00786v1,1,2201.00786
60030162,Columbia University,New York,NY,United States,2201.00228v2,1,2201.00228
60210266,Laboratoire de Physique de l'Ecole Normale Supérieure,Paris,Ile-de-France,France,2201.00885v3,6,2201.00885
60015986,Università di Trento,Trento,TN,Italy,2201.00821v2,7,2201.00821
60073338,"Laboratoire de Physique des Lasers, Atomes et Molécules (PhLam)",Villeneuve-d'Ascq,Hauts-de-France,France,2201.00663v2,2,2201.00663
60025778,"University of Michigan, Ann Arbor",Ann Arbor,MI,United States,2201.00361v1,3,2201.00361
60001298,Northwest University,Xi'an,Shaanxi,China,2201.00963v2,8,2201.00963
60112364,"Government of India, Ministry of Human Resource Development",New Delhi,,India,2201.00997v3,1,2201.00997
60031203,University of California System,Oakland,CA,United States,2201.00229v1,2,2201.00229
60008055,Groupe INSA,Paris,Ile-de-France,France,2201.00321v1,1,2201.00321
60027950,Carnegie Mellon University,Pittsburgh,PA,United States,2201.00722v1,1,2201.00722
60002786,Hebei Normal University,Shijiazhuang,Hebei,China,2201.00294v1,1,2201.00294
60106842,Institut de Mathématiques de Bordeaux,Talence,Nouvelle-Aquitaine,France,2201.00683v4,2,2201.00683
60007174,Lawrence Berkeley National Laboratory,Berkeley,CA,United States,2201.00967v1,1,2201.00967
60112363,Council of National Institutes of Technology,New Delhi,,India,2201.00581v1,1,2201.00581
60029278,The University of Chicago,Chicago,IL,United States,2201.00091v3,2,2201.00091
60029793,Ministerio de Educación y Ciencia,Madrid,Madrid,Spain,2201.00066v2,2,2201.00066
60021199,Consiglio Nazionale delle Ricerche,Rome,RM,Italy,2201.00579v2,33,2201.00579
60278837,Vector Institute,Toronto,ON,Canada,2201.00057v2,2,2201.00057
60016529,Radboud Universiteit,Nijmegen,Gelderland,Netherlands,2201.00671v2,1,2201.00671
60005248,Johns Hopkins University,Baltimore,MD,United States,2201.00942v1,4,2201.00942
60031855,"Tata Institute of Fundamental Research, Mumbai",Mumbai,MH,India,2201.00621v2,3,2201.00621
60025084,Shanghai Jiao Tong University,Shanghai,,China,2201.00453v1,3,2201.00453
60027666,Sharif University of Technology,Tehran,Tehran,Iran,2201.00388v2,2,2201.00388
60033387,University of London,London,,United Kingdom,2201.00827v1,10,2201.00827
60027757,United States Department of Energy,"Washington, D.C.",DC,United States,2201.00289v1,8,2201.00289
60027757,United States Department of Energy,"Washington, D.C.",DC,United States,2201.00687v1,2,2201.00687
60257001,INP - Institut de Physique,Paris,Ile-de-France,France,2201.00792v1,1,2201.00792
60109902,IMT Nord Europe,Villeneuve-d'Ascq,Hauts-de-France,France,2201.00579v2,10,2201.00579
60024613,Carnegie Institution of Washington,"Washington, D.C.",DC,United States,2201.00733v1,3,2201.00733
60013756,University of Warsaw,Warsaw,MA,Poland,2201.00041v2,1,2201.00041
60025858,ETH Zürich,Zurich,ZH,Switzerland,2201.00684v1,4,2201.00684
60023289,Écoles polytechniques fédérales,,,Switzerland,2201.00810v1,2,2201.00810
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.00245v1,2,2201.00245
60014383,Polish Academy of Sciences,Warszawa,Mazowieckie,Poland,2201.00069v1,34,2201.00069
60014383,Polish Academy of Sciences,Warszawa,Mazowieckie,Poland,2201.00374v2,2,2201.00374
60012954,Oulun Yliopisto,Oulu,North Ostrobothnia,Finland,2201.00994v1,2,2201.00994
60007816,Commissariat a l'Energie Atomique et aux Energies Alternatives,Gif-sur-Yvette,,France,2201.00405v1,1,2201.00405
60104653,Université Grenoble Alpes,Saint Martin d'Heres,Auvergne-Rhone-Alpes,France,2201.00729v1,5,2201.00729
60006541,The University of Hong Kong,Hong Kong,,Hong Kong,2201.00291v1,3,2201.00291
60077793,Institut für Angewandte Informatik e.V.,Stralsund,Mecklenburg-Vorpommern,Germany,2201.00618v1,2,2201.00618
60030106,"Istituto Nazionale Di Astrofisica, Rome",Rome,RM,Italy,2201.00853v1,10,2201.00853
60031707,Michigan State University,East Lansing,MI,United States,2201.00114v1,4,2201.00114
60007249,Universidade do Porto,Porto,Porto,Portugal,2201.00591v1,2,2201.00591
